developer,avg(price)
Suomen Kuljetusturva Oy,421.989990234375
SideFX,209.99000549316406
YoYo Games Ltd.,162.48999786376953
Capt. McCay Soft,154.99000549316406
Pixel Wonder,154.99000549316406
3Dflow SRL,154.99000549316406
Capt McCay Soft,154.99000549316406
Chroma Coda,98.98999786376953
CyberLink,79.98999786376953
Knife Edge Software,78.98999786376953
